Id,Label,Type
726,vulkan,Lebensraum-Lemma
727,plätzchen,Lebensraum-Lemma
728,rosenhügel,Lebensraum-Lemma
729,talhügel,Lebensraum-Lemma
730,waldgebirge,Lebensraum-Lemma
731,marsfeld,Lebensraum-Lemma
732,guldberg,Lebensraum-Lemma
733,beete,Lebensraum-Lemma
734,valeria,Lebensraum-Lemma
735,bergjoche,Lebensraum-Lemma
736,pagode,Lebensraum-Lemma
737,puderbach,Lebensraum-Lemma
738,oede,Lebensraum-Lemma
739,wüstes,Lebensraum-Lemma
740,abhang,Lebensraum-Lemma
741,haine,Lebensraum-Lemma
742,moor,Lebensraum-Lemma
743,meer,Lebensraum-Lemma
744,feldes,Lebensraum-Lemma
745,habeland,Lebensraum-Lemma
746,meeres,Lebensraum-Lemma
747,dünenhügel,Lebensraum-Lemma
748,wiesengründen,Lebensraum-Lemma
749,berghang,Lebensraum-Lemma
750,pegasus,Lebensraum-Lemma
751,schnitzler-anatol.xml,Text
752,hofmannsthal-die-frau-im-fenster.xml,Text
753,nestroy-der-boese-geist-lumpazivagabundus.xml,Text
754,hofmannsthal-ariadne-auf-naxos.xml,Text
755,scheerbart-der-wetterfuerst.xml,Text
756,baeuerle-die-buerger-in-wien.xml,Text
757,sudermann-heimat.xml,Text
758,kleist-der-zerbrochene-krug.xml,Text
759,fock-cili-cohrs.xml,Text
760,hebbel-gyges-und-sein-ring.xml,Text
761,scheerbart-das-dumme-luder.xml,Text
762,weissenthurn-die-schwestern-st-janvier.xml,Text
763,wedekind-musik.xml,Text
764,pelzel-apolls-gericht-oder-das-bestrafte-vorurtheil-vindebonens.xml,Text
765,raimund-der-barometermacher-auf-der-zauberinsel.xml,Text
766,spiess-klara-von-hoheneichen.xml,Text
767,bunge-der-trompeter-von-saekkingen.xml,Text
768,ayrer-fassnachtspil-wie-einem-weib-jhr-eygener-mann.xml,Text
769,gryphius-catharina-von-georgien.xml,Text
770,achat-ein-april-scherz.xml,Text
771,nestroy-einen-jux-will-er-sich-machen.xml,Text
772,lenz-die-freunde-machen-den-philosophen.xml,Text
773,schiller-kabale-und-liebe.xml,Text
774,wildgans-armut.xml,Text
775,schnitzler-das-weite-land.xml,Text
776,ernst-die-groesste-suende.xml,Text
777,ludwig-die-makkabaeer.xml,Text
778,muehsam-staatsraeson.xml,Text
779,niebergall-datterich.xml,Text
780,muellner-die-schuld.xml,Text
781,wedekind-der-kammersaenger.xml,Text
782,laube-gottsched-und-gellert.xml,Text
783,raimund-der-diamant-des-geisterkoenigs.xml,Text
784,martini-rhynsolt-und-sapphira.xml,Text
785,babo-arno.xml,Text
786,lessing-miss-sara-sampson.xml,Text
787,hofmannsthal-der-rosenkavalier.xml,Text
788,ertler-anna-iwanowna.xml,Text
789,ebner-eschenbach-am-ende.xml,Text
790,schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,Text
791,holz-jerschke-traumulus.xml,Text
792,wedekind-die-buechse-der-pandora.xml,Text
793,chlumberg-die-fuehrer.xml,Text
794,leisewitz-die-pfandung.xml,Text
795,nestroy-der-talisman.xml,Text
796,klopstock-der-tod-abels.xml,Text
797,brandes-ariadne-auf-naxos.xml,Text
798,weissenthurn-das-manuscript.xml,Text
799,dauthendey-die-spielereien-einer-kaiserin.xml,Text
800,klinger-prinz-seiden-wurm-der-reformator.xml,Text
801,iffland-das-erbtheil-des-vaters.xml,Text
802,hauptmann-carl-die-armseligen-besenbinder.xml,Text
803,holz-sonnenfinsternis.xml,Text
804,krueger-die-geistlichen-auf-dem-lande.xml,Text
805,raupach-der-degen.xml,Text
806,hasenclever-der-sohn.xml,Text
807,moser-krieg-oder-frieden.xml,Text
808,stavenhagen-mudder-mews.xml,Text
809,klinger-simsone-grisaldo.xml,Text
810,goethe-die-mitschuldigen.xml,Text
811,lessing-der-freigeist.xml,Text
812,schoenthan-der-raub-der-sabinerinnen.xml,Text
813,hauptmann-gabriel-schillings-flucht.xml,Text
814,gutzkow-uriel-acosta.xml,Text
815,heyse-don-juans-ende.xml,Text
816,grillparzer-des-meeres-und-der-liebe-wellen.xml,Text
817,holz-schlaf-die-familie-selicke.xml,Text
818,chezy-euryanthe.xml,Text
819,hebbel-judith.xml,Text
820,goethe-iphigenie-auf-tauris.xml,Text
821,wieland-alceste.xml,Text
822,krueger-die-candidaten.xml,Text
823,kotzebue-die-alten-liebschaften.xml,Text
824,buechner-dantons-tod.xml,Text
825,koch-die-maennerfeindin.xml,Text
826,kleist-die-hermannsschlacht.xml,Text
827,hauptmann-carl-im-goldenen-tempel-buche-verzeichnet.xml,Text
828,sudermann-die-ehre.xml,Text
829,herzenskron-hoang-puff.xml,Text
830,weissenthurn-johann-herzog-von-finnland.xml,Text
831,kotzebue-die-deutschen-kleinstaedter.xml,Text
832,nestroy-das-haus-der-temperamente.xml,Text
833,ruederer-die-fahnenweihe.xml,Text
834,kupelwieser-fierrabras.xml,Text
835,panizza-das-liebeskonzil.xml,Text
836,benedix-johanna-sebus.xml,Text
837,ebner-eschenbach-bettelbriefe.xml,Text
838,heym-atalanta-oder-die-angst.xml,Text
839,gronemann-hamans-flucht.xml,Text
840,lessing-die-juden.xml,Text
841,larronge-mein-leopold.xml,Text
842,schouwaert-die-ueberschwemmung.xml,Text
843,gemmingen-hornberg-der-deutsche-hausvater.xml,Text
844,freytag-graf-waldemar.xml,Text
845,anzengruber-der-gwissenswurm.xml,Text
846,stramm-sancta-susanna.xml,Text
847,benedix-die-hochzeitsreise.xml,Text
848,nestroy-das-maedl-aus-der-vorstadt.xml,Text
849,wedekind-erdgeist.xml,Text
850,wedekind-koenig-nicolo.xml,Text
851,goentgen-anna-bell.xml,Text
852,heiseler-die-kinder-godunofs.xml,Text
853,lessing-philotas.xml,Text
854,gellert-die-zaertlichen-schwestern.xml,Text
855,lessing-der-misogyn.xml,Text
856,hofmannsthal-der-turm.xml,Text
857,klabund-der-kreidekreis.xml,Text
858,benedix-eigensinn.xml,Text
859,uhland-ludwig-der-bayer.xml,Text
860,neuber-die-beschuetzte-schauspielkunst.xml,Text
861,hagemann-ludwig-der-springer.xml,Text
862,wildgans-in-ewigkeit-amen.xml,Text
863,scheerbart-der-regierungswechsel.xml,Text
864,hebbel-der-diamant.xml,Text
865,nestroy-der-unbedeutende.xml,Text
866,kleist-das-kaethchen-von-heilbronn.xml,Text
867,grabbe-napoleon.xml,Text
868,dohm-vom-stamm-der-asra.xml,Text
869,weidmann-johann-faust.xml,Text
870,immermann-eudoxia.xml,Text
871,avenarius-faust.xml,Text
872,goethe-faust-in-urspruenglicher-gestalt.xml,Text
873,stramm-die-haidebraut.xml,Text
874,scheerbart-die-wurzeln-der-wohlhabenheit.xml,Text
875,kotzebue-der-verschwiegene-wider-willen.xml,Text
876,busoni-turandot.xml,Text
877,eichendorff-die-freier.xml,Text
878,hauptmann-carl-gaukler-tod-und-juwelier.xml,Text
879,klopstock-hermanns-schlacht.xml,Text
880,kotzebue-die-beiden-klingsberg.xml,Text
881,wohlbrueck-der-vampyr.xml,Text
882,weisse-atreus-und-thyest.xml,Text
883,lautensack-die-pfarrhauskomoedie.xml,Text
884,tieck-die-verkehrte-welt.xml,Text
885,kaiser-die-schule-des-armen.xml,Text
886,schiller-wilhelm-tell.xml,Text
887,heiseler-peter-und-alexej.xml,Text
888,benkowitz-die-jubelfeier-der-hoelle.xml,Text
889,birch-pfeiffer-pfeffer-roesel.xml,Text
890,dehmel-michel-michael.xml,Text
891,hauptmann-die-ratten.xml,Text
892,wagner-goetterdaemmerung.xml,Text
893,kaltneker-das-bergwerk.xml,Text
894,horvath-kasimir-und-karoline.xml,Text
895,klingemann-faust.xml,Text
896,ganghofer-der-herrgottschnitzer-von-ammergau.xml,Text
897,roeber-koenig-manfred.xml,Text
898,hebbel-trauerspiel-in-sizilien.xml,Text
899,thoma-magdalena.xml,Text
900,grohmann-wohlthat-fuer-wohlthat.xml,Text
901,schober-alfonso-und-estrella.xml,Text
902,gryphius-leo-armenius-oder-fuersten-mord.xml,Text
903,kotzebue-das-unsichtbare-maedchen.xml,Text
904,wieland-klementina-von-porretta.xml,Text
905,pfeffel-serena.xml,Text
906,kleist-die-familie-schroffenstein.xml,Text
907,schiller-wallensteins-tod.xml,Text
908,tieck-der-gestiefelte-kater.xml,Text
909,hartleben-die-sittliche-forderung.xml,Text
910,hofmannsthal-jedermann.xml,Text
911,scheerbart-der-schornsteinfeger.xml,Text
912,hauptmann-florian-geyer.xml,Text
913,wieland-lady-johanna-gray.xml,Text
914,wagner-die-walkuere.xml,Text
915,raimund-die-unheilbringende-zauberkrone.xml,Text
916,schlegel-die-entfuehrte-dose.xml,Text
917,lessing-damon.xml,Text
918,werner-der-vierundzwanzigste-februar.xml,Text
919,scheerbart-ruebezahl.xml,Text
920,gottschedin-die-pietisterey-im-fischbein-rocke.xml,Text
921,ertler-belian-und-marpalye.xml,Text
922,grohmann-gioconda-oder-weiberrache-kennt-keine-grenzen.xml,Text
923,lessing-nathan-der-weise.xml,Text
924,lautensack-hahnenkampf.xml,Text
925,gryphius-cardenio-und-celinde.xml,Text
926,frank-sturm-im-wasserglas.xml,Text
927,weise-masaniello.xml,Text
928,schiller-don-carlos-infant-von-spanien.xml,Text
929,lautensack-medusa.xml,Text
930,hafner-maegera-die-foerchterliche-hexe.xml,Text
931,scheerbart-lachende-gespenster.xml,Text
932,anonym-die-gespenster.xml,Text
933,schlegel-die-stumme-schoenheit.xml,Text
934,eckardt-die-vergiftete-traube.xml,Text
935,wagner-der-fliegende-hollaender.xml,Text
936,iffland-liebe-und-wille.xml,Text
937,grillparzer-sappho.xml,Text
938,ayrenhoff-virginia.xml,Text
939,ludwig-der-erbfoerster.xml,Text
940,rache-belsazar.xml,Text
941,essig-ueberteufel.xml,Text
942,weissenthurn-welche-ist-die-braut.xml,Text
943,thoma-erster-klasse.xml,Text
944,widmann-maikaefer-komoedie.xml,Text
945,scheerbart-die-lustigen-raeuber.xml,Text
946,grillparzer-ein-bruderzwist-in-habsburg.xml,Text
947,anonym-die-weiber-list.xml,Text
948,reuter-l-honnete-femme-oder-die-ehrliche-frau-zu-plissine.xml,Text
949,stephanie-der-schauspieldirektor.xml,Text
950,anonym-das-urtheil-des-paris.xml,Text
951,grabbe-die-hermannsschlacht.xml,Text
952,nestroy-freiheit-in-kraehwinkel.xml,Text
953,scheerbart-das-mirakel.xml,Text
954,hofmannsthal-der-schwierige.xml,Text
955,cronegk-codrus.xml,Text
956,hofmannsthal-die-frau-ohne-schatten.xml,Text
957,gehe-jessonda.xml,Text
958,wedekind-hidalla.xml,Text
959,leisewitz-julius-von-tarent.xml,Text
960,ebner-eschenbach-ihre-schwester.xml,Text
961,neuber-die-verehrung-der-vollkommenheit.xml,Text
962,birch-pfeiffer-die-walpurgisnacht.xml,Text
963,wagner-die-reue-nach-der-that.xml,Text
964,blumenthal-im-weissen-roessl.xml,Text
965,gottsched-der-sterbende-cato.xml,Text
966,cronegk-der-misstrauische.xml,Text
967,lasker-schueler-die-wupper.xml,Text
968,schiller-die-raeuber.xml,Text
969,zschokke-abellino.xml,Text
970,grabbe-kaiser-heinrich-der-sechste.xml,Text
971,gryphius-verlibtes-gespenste-die-gelibte-dornrose.xml,Text
972,wagner-die-kindermoerderin.xml,Text
973,hebbel-kriemhilds-rache.xml,Text
974,kurz-prinzessin-pumphia.xml,Text
975,eichendorff-das-incognito.xml,Text
976,gerstenberg-ugolino.xml,Text
977,schiller-die-verschwoerung-des-fiesco-zu-genua.xml,Text
978,anzengruber-der-meineidbauer.xml,Text
979,stramm-erwachen.xml,Text
980,thoma-moral.xml,Text
981,birch-pfeiffer-vatersorgen.xml,Text
982,frech-von-ehrimfeld-die-gefahr.xml,Text
983,reinhardt-die-braut-des-echos.xml,Text
984,ebner-eschenbach-die-veilchen.xml,Text
985,alberti-brot.xml,Text
986,schlegel-alarcos.xml,Text
987,schikaneder-die-zauberfloete.xml,Text
988,kaiser-stadt-und-land.xml,Text
989,collin-coriolan.xml,Text
990,schiller-die-piccolomini.xml,Text
991,kotzebue-wer-weiss-wozu-das-gut-ist.xml,Text
992,anzengruber-die-kreuzelschreiber.xml,Text
993,platen-die-verhaengnisvolle-gabel.xml,Text
994,lessing-der-junge-gelehrte.xml,Text
995,goethe-der-buergergeneral.xml,Text
996,raimund-der-verschwender.xml,Text
997,neuber-das-schaeferfest.xml,Text
998,waldvogl-die-falschen-banknoten.xml,Text
999,kafka-der-gruftwaechter.xml,Text
1000,schnitzler-die-letzten-masken.xml,Text
1001,devrient-die-gunst-des-augenblicks.xml,Text
1002,weidmann-der-selbstmord-oder-der-unglueckliche-lottospieler.xml,Text
1003,gotter-der-dorfjahrmarkt.xml,Text
1004,fouque-sigurds-rache.xml,Text
1005,chezy-der-neue-narziss.xml,Text
1006,schlegel-dueval-und-charmille.xml,Text
1007,goethe-der-triumph-der-empfindsamkeit.xml,Text
1008,goethe-der-grosskophta.xml,Text
1009,lenz-pandaemonium-germanicum.xml,Text
1010,hofmannsthal-das-bergwerk-zu-falun.xml,Text
1011,grabbe-don-juan-und-faust.xml,Text
1012,schnitzler-der-gruene-kakadu.xml,Text
1013,eckartshausen-der-pudelhund.xml,Text
1014,maler-mueller-golo-und-genovefa.xml,Text
1015,schnitzler-liebelei.xml,Text
1016,goethe-torquato-tasso.xml,Text
1017,kotzebue-der-schutzgeist.xml,Text
1018,kotzebue-der-freimaurer.xml,Text
1019,rosenow-die-im-schatten-leben.xml,Text
1020,gryphius-absurda-comica-oder-herr-peter-squentz.xml,Text
1021,herzl-der-fluechtling.xml,Text
1022,benedix-doctor-wespe.xml,Text
1023,lassalle-franz-von-sickingen.xml,Text
1024,grabbe-hannibal.xml,Text
1025,wagner-siegfried.xml,Text
1026,gessner-evander-und-alcimna.xml,Text
1027,hebbel-maria-magdalene.xml,Text
1028,schnitzler-komtesse-mizzi.xml,Text
1029,dery-die-selige-insel.xml,Text
1030,musil-die-schwaermer.xml,Text
1031,gutzkow-das-urbild-des-tartueffe.xml,Text
1032,bauernfeld-industrie-und-herz.xml,Text
1033,sander-die-hoftrauer-oder-das-testament.xml,Text
1034,reinick-genoveva.xml,Text
1035,bahr-das-phantom.xml,Text
1036,scheerbart-der-herr-vom-jenseits.xml,Text
1037,hartleben-rosenmontag.xml,Text
1038,anonym-das-lustlager.xml,Text
1039,sudermann-stein-unter-steinen.xml,Text
1040,goethe-proserpina.xml,Text
1041,hebbel-agnes-bernauer.xml,Text
1042,thoma-die-lokalbahn.xml,Text
1043,goethe-faust-der-tragoedie-zweiter-teil.xml,Text
1044,meisl-orpheus-und-euridice.xml,Text
1045,nestroy-judith-und-holofernes.xml,Text
1046,guenderode-udohla.xml,Text
1047,kotzebue-die-indianer-in-england.xml,Text
1048,hofmannsthal-der-abenteurer-und-die-saengerin.xml,Text
1049,grillparzer-medea.xml,Text
1050,rubiner-die-gewaltlosen.xml,Text
1051,halm-der-sohn-der-wildnis.xml,Text
1052,sorge-der-bettler.xml,Text
1053,dohm-der-seelenretter.xml,Text
1054,goethe-die-wette.xml,Text
1055,gutzkow-zopf-und-schwert.xml,Text
1056,birch-pfeiffer-johannes-gutenberg.xml,Text
1057,houwald-die-freistatt.xml,Text
1058,laube-struensee.xml,Text
1059,scheerbart-der-fanatische-buergermeister.xml,Text
1060,beyer-der-hausherr-in-der-klemme.xml,Text
1061,gasser-ramirus.xml,Text
1062,prutz-die-politische-wochenstube.xml,Text
1063,hensler-der-schornsteinfeger.xml,Text
1064,brandes-ino.xml,Text
1065,berg-kalisch-berlin-wie-es-weint-und-lacht.xml,Text
1066,laufs-jacoby-pension-schoeller.xml,Text
1067,kotzebue-der-wirrwarr.xml,Text
1068,lessing-die-alte-jungfer.xml,Text
1069,schnitzler-der-puppenspieler.xml,Text
1070,hofmannsthal-alkestis.xml,Text
1071,goethe-erwin-und-elmire.xml,Text
1072,beer-der-paria.xml,Text
1073,kannengiesser-die-vierbeinigten-philosophen.xml,Text
1074,gottsched-atalanta.xml,Text
1075,richter-eumenides-duester.xml,Text
1076,holz-sozialaristokraten.xml,Text
1077,thoma-die-medaille.xml,Text
1078,klopstock-der-tod-adams.xml,Text
1079,schnitzler-literatur.xml,Text
1080,ayrer-comedia-von-zweyen-bruedern-auss-syracusa.xml,Text
1081,stephanie-doktor-und-apotheker.xml,Text
1082,nestroy-der-zerrissene.xml,Text
1083,bleibtreu-weltgericht.xml,Text
1084,lessing-der-schatz.xml,Text
1085,mosenthal-die-koenigin-von-saba.xml,Text
1086,stephanie-die-entfuehrung-aus-dem-serail.xml,Text
1087,hauptmann-carl-frau-nadja-bielew.xml,Text
1088,haffner-die-fledermaus.xml,Text
1089,kotzebue-graf-benjowsky.xml,Text
1090,wildgans-dies-irae.xml,Text
1091,benedix-die-luegnerin.xml,Text
1092,klinger-die-zwillinge.xml,Text
1093,hebbel-demetrius.xml,Text
1094,borchert-draussen-vor-der-tuer.xml,Text
1095,raimund-moisasurs-zauberfluch.xml,Text
1096,schnitzler-der-einsame-weg.xml,Text
1097,kaiser-die-koralle.xml,Text
1098,arnim-das-loch.xml,Text
1099,hebbel-der-gehoernte-siegfried.xml,Text
1100,schnitzler-professor-bernhardi.xml,Text
1101,zedlitz-liebe-findet-ihre-wege.xml,Text
1102,goethe-die-laune-des-verliebten.xml,Text
1103,birch-pfeiffer-die-grille.xml,Text
1104,rosenow-kater-lampe.xml,Text
1105,weisse-die-jagd.xml,Text
1106,delpons-der-ahnherr.xml,Text
1107,meisl-der-lustige-fritz.xml,Text
1108,mosenthal-die-lustigen-weiber-von-windsor.xml,Text
1109,ball-die-nase-des-michelangelo.xml,Text
1110,zedlitz-herr-und-sklave.xml,Text
1111,engel-der-edelknabe.xml,Text
1112,platen-der-romantische-oedipus.xml,Text
1113,kobell-der-roaga.xml,Text
1114,scheerbart-das-gift.xml,Text
1115,koller-der-zauberstein.xml,Text
1116,guenderode-magie-und-schicksal.xml,Text
1117,ebner-eschenbach-doctor-ritter.xml,Text
1118,reuter-der-ehrlichen-frau-schlampampe-krankheit-und-tod.xml,Text
1119,schaefer-faustine-der-weibliche-faust.xml,Text
1120,bauernfeld-grossjaehrig.xml,Text
1121,lenz-die-soldaten.xml,Text
1122,guenderode-nikator.xml,Text
1123,hofmannsthal-der-unbestechliche.xml,Text
1124,sonnleithner-dir-wie-mir.xml,Text
1125,hofmannsthal-arabella.xml,Text
1126,holtei-die-kalkbrenner.xml,Text
1127,hebbel-siegfrieds-tod.xml,Text
1128,wolfram-faust.xml,Text
1129,wedekind-die-zensur.xml,Text
1130,gerhaeuser-der-moloch.xml,Text
1131,sudermann-der-bettler-von-syrakus.xml,Text
1132,laddey-maentelchen-nach-dem-winde.xml,Text
1133,grillparzer-die-argonauten.xml,Text
1134,heyne-der-stammbaum.xml,Text
1135,hippel-der-mann-nach-der-uhr.xml,Text
1136,kleist-amphitryon.xml,Text
1137,iffland-der-spieler.xml,Text
1138,engelke-wala.xml,Text
1139,heine-william-ratcliff.xml,Text
1140,goethe-des-epimenides-erwachen.xml,Text
1141,arnim-halle.xml,Text
1142,nestroy-eulenspiegel.xml,Text
1143,klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,Text
1144,uhland-ernst-herzog-von-schwaben.xml,Text
1145,goethe-egmont.xml,Text
1146,grillparzer-libussa.xml,Text
1147,weidmann-der-dorfbarbier.xml,Text
1148,auenbrugger-der-rauchfangkehrer.xml,Text
1149,hofmannsthal-oedipus-und-die-sphinx.xml,Text
1150,sessa-unser-verkehr.xml,Text
1151,scheerbart-herr-kammerdiener-kneetschke.xml,Text
1152,gleim-philotas.xml,Text
1153,kotzebue-das-koestlichste.xml,Text
1154,sievers-die-schatzgraeber.xml,Text
1155,hofmannsthal-elektra.xml,Text
1156,schrader-der-hohlweg.xml,Text
1157,pfeil-lucie-woodvil.xml,Text
1158,boesenberg-die-amerikanische-waise.xml,Text
1159,kotzebue-der-hyperboreische-esel.xml,Text
1160,wildenbruch-die-haubenlerche.xml,Text
1161,bueschel-die-neue-messaline.xml,Text
1162,arnim-jerusalem.xml,Text
1163,anonym-die-grands-von-frankreich-in-ihrer-wahren-gestalt.xml,Text
1164,bossdorf-bahnmeister-dood.xml,Text
1165,wildenbruch-die-karolinger.xml,Text
1166,hafner-der-furchtsame.xml,Text
1167,gotter-medea.xml,Text
1168,voss-faust.xml,Text
1169,babo-das-winterquartier-in-amerika.xml,Text
1170,bleibtreu-ein-faust-der-that.xml,Text
1171,raupach-kritik-und-antikritik.xml,Text
1172,thoma-lottchens-geburtstag.xml,Text
1173,freisleben-der-weihnachtstag.xml,Text
1174,sternheim-der-snob.xml,Text
1175,soden-doktor-faust.xml,Text
1176,treitschke-das-bauerngut.xml,Text
1177,hauptmann-carl-ephraims-breite.xml,Text
1178,bodmer-polytimet.xml,Text
1179,goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,Text
1180,raupach-der-versiegelte-burgemeister.xml,Text
1181,seemann-dulk-die-waende.xml,Text
1182,sorge-der-sieg-des-christos.xml,Text
1183,bauernfeld-buergerlich-und-romantisch.xml,Text
1184,wedekind-tod-und-teufel.xml,Text
1185,rilke-ohne-gegenwart.xml,Text
1186,kraus-traumstueck.xml,Text
1187,anzengruber-der-pfarrer-von-kirchfeld.xml,Text
1188,collin-balboa.xml,Text
1189,hofmannsthal-der-tor-und-der-tod.xml,Text
1190,kleist-prinz-friedrich-von-homburg.xml,Text
1191,schlegel-der-triumph-der-guten-frauen.xml,Text
1192,grillparzer-weh-dem-der-luegt.xml,Text
1193,dehmel-die-menschenfreunde.xml,Text
1194,gryphius-carolus-stuardus.xml,Text
1195,schnitzler-komoedie-der-verfuehrung.xml,Text
1196,panizza-nero.xml,Text
1197,schiller-die-jungfrau-von-orleans.xml,Text
1198,koerner-die-blumen.xml,Text
1199,kotzebue-die-spanier-in-peru.xml,Text
1200,moser-das-stiftungsfest.xml,Text
1201,herzl-das-neue-ghetto.xml,Text
1202,stramm-rudimentaer.xml,Text
1203,horvath-geschichten-aus-dem-wiener-wald.xml,Text
1204,wagner-voltaire-am-abend-seiner-apotheose.xml,Text
1205,dovsky-mona-lisa.xml,Text
1206,sachs-ein-comedi-von-dem-reichen-sterbenden-menschen-der-hecastus-genannt.xml,Text
1207,immermann-das-gericht-von-st-petersburg.xml,Text
1208,schlegel-der-geschaeftige-muessiggaenger.xml,Text
1209,klinger-die-neue-arria.xml,Text
1210,laube-die-karlsschueler.xml,Text
1211,schoenherr-der-weibsteufel.xml,Text
1212,cornelius-der-barbier-von-bagdad.xml,Text
1213,heine-almansor.xml,Text
1214,goethe-faust-eine-tragoedie.xml,Text
1215,kotzebue-pagenstreiche.xml,Text
1216,schnitzler-zum-grossen-wurstel.xml,Text
1217,scheerbart-die-welt-geht-unter.xml,Text
1218,scheerbart-der-vornehme-raeuberhauptmann.xml,Text
1219,freytag-der-gelehrte.xml,Text
1220,bredow-goerne-der-lauf-der-welt.xml,Text
1221,schnitzler-anatols-groessenwahn.xml,Text
1222,immermann-die-bojaren.xml,Text
1223,schnitzler-die-frau-mit-dem-dolche.xml,Text
1224,wedekind-fruehlings-erwachen.xml,Text
1225,goethe-pandora.xml,Text
1226,buechner-woyzeck.xml,Text
1227,hofmannsthal-der-tod-des-tizian.xml,Text
1228,goethe-das-jahrmarktsfest-zu-plundersweilern.xml,Text
1229,wilbrandt-gracchus-der-volkstribun.xml,Text
1230,brachvogel-narziss.xml,Text
1231,heyne-die-beiden-billets.xml,Text
1232,stramm-geschehen.xml,Text
1233,kotzebue-der-weibliche-jacobiner-clubb.xml,Text
1234,mylius-die-schaeferinsel.xml,Text
1235,bretzner-belmont-und-constanze.xml,Text
1236,alberti-im-suff.xml,Text
1237,moeser-die-tugend-auf-der-schaubuehne.xml,Text
1238,schildbach-glueck-durch-unglueck.xml,Text
1239,baggesen-der-vollendete-faust.xml,Text
1240,lortzing-der-wildschuetz.xml,Text
1241,schiller-maria-stuart.xml,Text
1242,wagner-das-rheingold.xml,Text
1243,ebner-eschenbach-das-waldfraeulein.xml,Text
1244,wagner-tannhaeuser.xml,Text
1245,huber-die-torte.xml,Text
1246,hillern-guten-abend.xml,Text
1247,schnitzler-der-tapfere-cassian.xml,Text
1248,tieck-prinz-zerbino.xml,Text
1249,toerring-agnes-bernauerin.xml,Text
1250,hauptmann-vor-sonnenaufgang.xml,Text
1251,holtei-ein-trauerspiel-in-berlin.xml,Text
1252,schlegel-jon.xml,Text
1253,wagner-lohengrin.xml,Text
1254,stramm-kraefte.xml,Text
1255,lortzing-zar-und-zimmermann.xml,Text
1256,schink-der-neue-doktor-faust.xml,Text
1257,iffland-figaro-in-deutschland.xml,Text
1258,anonym-die-verhandelte-braut.xml,Text
1259,wagner-parsifal.xml,Text
1260,riese-martha.xml,Text
1261,scheerbart-die-puppe-und-die-dauerwurst.xml,Text
1262,barlach-der-blaue-boll.xml,Text
1263,iffland-verbrechen-aus-ehrsucht.xml,Text
1264,angely-prinz-tu-ta-tu.xml,Text
1265,sachs-das-kaelberbrueten.xml,Text
1266,wedekind-fritz-schwigerling.xml,Text
1267,hauptmann-carl-musik.xml,Text
1268,ayrer-comedia-von-der-schoenen-sidea.xml,Text
1269,wagner-die-meistersinger-von-nuernberg.xml,Text
1270,grillparzer-der-gastfreund.xml,Text
1271,borkenstein-der-bookesbeutel.xml,Text
1272,schlegel-canut.xml,Text
1273,schuetz-die-katze-laesst-das-mausen-nicht.xml,Text
1274,devrient-hans-heiling.xml,Text
1275,muehsam-judas.xml,Text
1276,bossdorf-de-rode-uennerrock.xml,Text
1277,wedekind-der-marquis-von-keith.xml,Text
1278,wildenbruch-die-quitzows.xml,Text
1279,holz-ignorabimus.xml,Text
1280,braun-mutter-maria.xml,Text
1281,gengenbach-der-nollhart.xml,Text
1282,laube-monaldeschi.xml,Text
1283,malss-die-jungfern-koechinnen.xml,Text
1284,pfeffel-vorspiel-ueber-die-buergerliche-tragoedie.xml,Text
1285,essig-der-frauenmut.xml,Text
1286,andre-der-comoedienfeind.xml,Text
1287,raimund-das-maedchen-aus-der-feenwelt.xml,Text
1288,grabbe-herzog-theodor-von-gothland.xml,Text
1289,hauptmann-carl-der-antiquar.xml,Text
1290,lortzing-der-waffenschmied.xml,Text
1291,grohmann-der-physiognomist-oder-keine-regel-ohn-ausnahme.xml,Text
1292,lachmann-salome.xml,Text
1293,steltzer-franziska-montenegro.xml,Text
1294,quistorp-der-hypochondrist.xml,Text
1295,neuber-ein-deutsches-vorspiel.xml,Text
1296,leisewitz-der-besuch-um-mitternacht.xml,Text
1297,nestroy-zu-ebener-erde-und-erster-stock.xml,Text
1298,goethe-clavigo.xml,Text
1299,hauptmann-carl-tobias-buntschuh.xml,Text
1300,anonym-das-muenchner-spiel-vom-sterbenden-menschen.xml,Text
1301,tieck-ritter-blaubart.xml,Text
1302,solbrig-die-dorfschule.xml,Text
1303,ebner-eschenbach-maennertreue.xml,Text
1304,kotzebue-maedchenfreundschaft.xml,Text
1305,grillparzer-die-ahnfrau.xml,Text
1306,castelli-jeitteles-der-schicksalsstrumpf.xml,Text
1307,braun-von-braunthal-das-nachtlager-von-granada.xml,Text
1308,schiller-die-braut-von-messina.xml,Text
1309,hartleben-hanna-jagert.xml,Text
1310,kleist-penthesilea.xml,Text
1311,iffland-die-jaeger.xml,Text
1312,ayrer-tragedia-thesei.xml,Text
1313,sturz-julie.xml,Text
1314,kotzebue-ueble-laune.xml,Text
1315,engel-eid-und-pflicht.xml,Text
1316,klabund-xyz.xml,Text
1317,baeuerle-doktor-fausts-mantel.xml,Text
1318,wilbrandt-der-meister-von-palmyra.xml,Text
1319,raupach-der-platzregen-als-eheprokurator.xml,Text
1320,muellner-der-neun-und-zwanzigste-februar.xml,Text
